"name","region","freq","rank","gender"
"Rodrigo Fogaça",0,3170,2025,M
"João Gonçalves",0,3163,2027,M
"João Lucas Rodrigues",0,3161,2028,M
"Caio Porto",0,3158,2029,M
"Sr. Enzo da Luz",0,3154,2030,M
"Caio Martins",0,3150,2031,M
"João Freitas",0,3150,2032,M
"Lorenzo Oliveira",0,3149,2033,M
"Kaique Nascimento",0,3148,2034,M
"Luiz Felipe Dias",0,3145,2035,M
"Noah Farias",0,3144,2036,M
"Dr. Luigi Azevedo",0,3141,2037,M
"Lorenzo da Rosa",0,3138,2038,M
"Rodrigo Peixoto",0,3135,2039,M
"Theo Duarte",0,3135,2040,M
"Dr. João Miguel da Rocha",0,3130,2042,M
"João Vitor Ramos",0,3130,2041,M
"Eduardo Freitas",0,3129,2043,M
"Leonardo da Mata",0,3126,2044,M
"Sr. Marcos Vinicius Oliveira",0,3124,2045,M
"Thomas Fogaça",0,3121,2046,M
"Fernando Monteiro",0,3120,2047,M
"Dr. Thiago Ribeiro",0,3119,2048,M
"Sr. Francisco Rodrigues",0,3117,2049,M
"Sr. Calebe Farias",0,3116,2051,M
"Dr. Eduardo Monteiro",0,3116,2050,M
"Dr. Kevin Araújo",0,3111,2053,M
"Paulo Freitas",0,3111,2052,M
"Daniel Novaes",0,3109,2054,M
"Ryan Porto",0,3103,2055,M
"Guilherme Moura",0,3101,2056,M
"João Gabriel Porto",0,3100,2057,M
"Felipe Costa",0,3096,2058,M
"Murilo Barros",0,3090,2059,M
"Enrico Cavalcanti",0,3089,2060,M
"Thales Silva",0,3089,2061,M
"Vicente Ribeiro",0,3085,2062,M
"Nicolas Peixoto",0,3080,2063,M
"Lucas Gabriel da Mota",0,3080,2064,M
"Leandro Moura",0,3076,2065,M
"Sr. Guilherme Dias",0,3074,2066,M
"João Guilherme Dias",0,3072,2068,M
"João Vitor da Cruz",0,3072,2067,M
"Gabriel Cardoso",0,3071,2070,M
"Noah Sales",0,3071,2069,M
"Gustavo Mendes",0,3070,2072,M
"Otávio da Costa",0,3070,2073,M
"Paulo Gomes",0,3070,2071,M
"Dr. Emanuel Viana",0,3067,2074,M
"João Pedro Barros",0,3066,2075,M
"Enzo Gabriel Sales",0,3066,2076,M
"Sr. João Gabriel Moreira",0,3064,2078,M
"Yago Barros",0,3064,2077,M
"Matheus Lima",0,3062,2079,M
"Luiz Fernando Oliveira",0,3062,2080,M
"Luiz Felipe Dias",0,3052,2081,M
"Erick Ramos",0,3051,2082,M
"Kevin Monteiro",0,3050,2083,M
"Lucca Ribeiro",0,3045,2084,M
"João Guilherme Barbosa",0,3044,2085,M
"Dr. Igor Correia",0,3038,2086,M
"Nathan Nunes",0,3037,2087,M
"Lucas Gabriel Moraes",0,3035,2088,M
"Sr. Luiz Felipe Teixeira",0,3034,2089,M
"Kaique Correia",0,3034,2090,M
"Dr. Renan Teixeira",0,3031,2091,M
"Sr. João Pedro Martins",0,3030,2092,M
"Sr. Pedro Lucas da Mota",0,3029,2093,M
"Luiz Otávio Jesus",0,3026,2094,M
"Vitor Gabriel Peixoto",0,3022,2095,M
"Luiz Otávio da Luz",0,3021,2096,M
"Arthur Duarte",0,3018,2097,M
"Benjamin Santos",0,3016,2098,M
"Sr. Davi Luiz Ramos",0,3015,2099,M
"Luiz Gustavo Ribeiro",0,3014,2100,M
"Luiz Otávio Fogaça",0,3013,2101,M
"Vicente Caldeira",0,3009,2102,M
"Miguel da Rocha",0,3006,2103,M
"Luiz Otávio Gomes",0,2999,2104,M
"Igor Novaes",0,2992,2105,M
"Lucca Farias",0,2989,2106,M
"João Felipe Gonçalves",0,2986,2107,M
"Cauê das Neves",0,2983,2109,M
"Isaac da Costa",0,2983,2108,M
"Felipe da Cruz",0,2981,2110,M
"João Miguel Silva",0,2976,2111,M
"Cauê Correia",0,2973,2112,M
"Davi Luiz Martins",0,2970,2113,M
"Murilo Monteiro",0,2969,2114,M
"Nathan da Conceição",0,2968,2115,M
"Dr. Nicolas Gomes",0,2963,2116,M
"Sr. Gustavo da Cruz",0,2960,2117,M
"Yuri da Cruz",0,2959,2120,M
"Davi Lucca Martins",0,2959,2119,M
"Heitor Cardoso",0,2959,2118,M
"Gustavo Rodrigues",0,2959,2121,M
"Joaquim da Luz",0,2957,2122,M
"Matheus Freitas",0,2957,2123,M
"Sr. Vitor Hugo da Conceição",0,2955,2124,M
"Pedro Lucas Gonçalves",0,2954,2127,M
"Lucca Moraes",0,2954,2126,M
"Cauã Aragão",0,2954,2125,M
"Davi Luiz Mendes",0,2950,2129,M
"Dr. Enrico Almeida",0,2950,2128,M
"Rafael Pinto",0,2947,2130,M
"Bruno Nunes",0,2946,2131,M
"Antônio da Rocha",0,2945,2134,M
"Eduardo Aragão",0,2945,2133,M
"Davi Luiz Araújo",0,2945,2132,M
"João Felipe Pires",0,2942,2135,M
"Davi Lucca Lima",0,2941,2136,M
"Pedro Miguel Correia",0,2940,2137,M
"Luiz Miguel Pereira",0,2936,2138,M
"André Gomes",0,2934,2139,M
"Lucas Cunha",0,2932,2140,M
"Theo Lima",0,2928,2141,M
"Luiz Otávio Castro",0,2927,2142,M
"Eduardo Gomes",0,2926,2143,M
"João Gabriel Viana",0,2921,2145,M
"Gustavo da Paz",0,2921,2144,M
"Dr. Yago Nogueira",0,2919,2146,M
"Joaquim Castro",0,2916,2147,M
"João Vitor Silveira",0,2916,2148,M
"Levi da Mata",0,2908,2149,M
"Sr. Yago da Cruz",0,2907,2150,M
"Pietro Monteiro",0,2906,2152,M
"Benício Pinto",0,2906,2151,M
"Yuri da Rosa",0,2898,2153,M
"Dr. Enrico Melo",0,2897,2154,M
"Vitor Carvalho",0,2896,2155,M
"Benjamin Moura",0,2894,2156,M
"Calebe Jesus",0,2893,2157,M
"Dr. Bryan Fernandes",0,2888,2158,M
"Leandro Farias",0,2887,2159,M
"Dr. Antônio Mendes",0,2884,2160,M
"Augusto Duarte",0,2883,2161,M
"Bruno Gomes",0,2882,2162,M
"Juan Martins",0,2882,2163,M
"Sr. Pedro Azevedo",0,2881,2164,M
"Luiz Fernando Teixeira",0,2880,2165,M
"Bryan Novaes",0,2877,2166,M
"Thiago Melo",0,2874,2167,M
"Vicente Silva",0,2872,2168,M
"Renan Martins",0,2868,2169,M
"Dr. Anthony Alves",0,2866,2170,M
"João Felipe Vieira",0,2865,2171,M
"Pedro Costa",0,2864,2172,M
"Enrico Cardoso",0,2858,2173,M
"Calebe Fernandes",0,2854,2174,M
"Vitor Monteiro",0,2847,2175,M
"Levi Farias",0,2844,2176,M
"João Vitor da Rocha",0,2842,2177,M
"Rafael da Mota",0,2842,2178,M
"Vitor Oliveira",0,2837,2179,M
"Gabriel da Cunha",0,2837,2180,M
"Davi Lucca Nunes",0,2833,2181,M
"Pedro Henrique Cardoso",0,2833,2182,M
"Carlos Eduardo da Rosa",0,2832,2183,M
"Daniel Oliveira",0,2830,2184,M
"Dr. Pedro Lucas Viana",0,2828,2185,M
"Luigi Oliveira",0,2825,2187,M
"Theo Moreira",0,2825,2186,M
"Yago da Paz",0,2824,2188,M
"Danilo Peixoto",0,2818,2189,M
"Vitor Lopes",0,2814,2190,M
"Otávio Nunes",0,2809,2191,M
"Miguel Cavalcanti",0,2808,2192,M
"Vinicius Souza",0,2806,2193,M
"Thomas Castro",0,2803,2194,M
"João Pedro Novaes",0,2796,2195,M
"Thomas Farias",0,2788,2196,M
"Diego Duarte",0,2788,2197,M
"Calebe Silva",0,2787,2198,M
"Luiz Miguel Farias",0,2786,2199,M
"Sr. Gabriel Correia",0,2786,2200,M
"Luiz Fernando Cardoso",0,2784,2201,M
"Renan Novaes",0,2783,2202,M
"Vicente Rocha",0,2781,2203,M
"Joaquim Campos",0,2776,2204,M
"Renan Souza",0,2776,2205,M
"Lucas Gonçalves",0,2775,2206,M
"Paulo Freitas",0,2773,2207,M
"Pietro Pereira",0,2767,2208,M
"Vitor Hugo da Mata",0,2766,2209,M
"Leonardo Aragão",0,2765,2210,M
"Luiz Henrique Martins",0,2764,2211,M
"Lucas Souza",0,2763,2212,M
"Breno Ribeiro",0,2762,2213,M
"Henrique da Costa",0,2759,2214,M
"Yuri Rodrigues",0,2756,2217,M
"Marcos Vinicius da Rosa",0,2756,2215,M
"Heitor Freitas",0,2756,2216,M
"Davi Lucca Cardoso",0,2755,2218,M
"Luiz Fernando Nascimento",0,2753,2219,M
"Rodrigo da Cruz",0,2753,2220,M
"Sr. Luiz Otávio Viana",0,2751,2221,M
"Breno Barbosa",0,2750,2222,M
"Sr. Levi Barbosa",0,2744,2223,M
"Emanuel Barbosa",0,2742,2224,M
"João Vitor Cavalcanti",0,2740,2225,M
"Dr. Vitor Sales",0,2739,2226,M
"Noah Ramos",0,2738,2227,M
"João Felipe da Conceição",0,2737,2228,M
"Benício Costa",0,2735,2229,M
"Benjamin Viana",0,2734,2230,M
"Ryan Caldeira",0,2733,2231,M
"Miguel Nogueira",0,2733,2232,M
"João Lucas Oliveira",0,2730,2233,M
"Renan Gonçalves",0,2726,2234,M
"Sr. Renan Correia",0,2724,2235,M
"Raul Martins",0,2722,2236,M
"Alexandre Caldeira",0,2718,2237,M
"Rafael Duarte",0,2717,2238,M
"Marcos Vinicius Aragão",0,2712,2239,M
"Renan Alves",0,2709,2240,M
"Enrico Lima",0,2708,2241,M
"Guilherme Silveira",0,2708,2242,M
"Murilo Cardoso",0,2708,2243,M
"Miguel Alves",0,2707,2244,M
"Dr. Gustavo Henrique Azevedo",0,2707,2245,M
"Yago da Cruz",0,2706,2246,M
"Erick Rodrigues",0,2706,2247,M
"Enrico Vieira",0,2705,2248,M
"João Vitor Lima",0,2702,2250,M
"Fernando da Costa",0,2702,2249,M
"Rafael Jesus",0,2700,2251,M
"Diogo Rocha",0,2699,2252,M
"Luiz Henrique da Costa",0,2699,2253,M
"Nathan Vieira",0,2694,2254,M
"Bruno Nogueira",0,2691,2256,M
"Dr. Antônio Caldeira",0,2691,2255,M
"Vitor Carvalho",0,2690,2258,M
"Sr. Levi Aragão",0,2690,2257,M
"Cauê Moreira",0,2688,2259,M
"Sr. Heitor Moraes",0,2687,2260,M
"Dr. Breno Jesus",0,2681,2261,M
"Marcelo Rodrigues",0,2680,2263,M
"João Pedro da Rocha",0,2680,2264,M
"Yuri Cavalcanti",0,2680,2262,M
"Dr. Ryan Cunha",0,2679,2265,M
"Sr. Benjamin Porto",0,2679,2266,M
"Luigi Ferreira",0,2676,2268,M
"Ian Carvalho",0,2676,2267,M
"Thiago das Neves",0,2673,2269,M
"Pedro Henrique Lopes",0,2672,2270,M
"Gustavo Henrique Novaes",0,2671,2271,M
"Luiz Otávio Lopes",0,2668,2272,M
"Rodrigo Carvalho",0,2667,2273,M
"Pietro Araújo",0,2665,2274,M
"Davi Lucca Moreira",0,2664,2275,M
"Marcelo Oliveira",0,2658,2276,M
"Cauã Oliveira",0,2657,2277,M
"Luigi Porto",0,2656,2278,M
"Dr. Paulo Duarte",0,2655,2279,M
"Cauê Novaes",0,2653,2280,M
"Heitor Rezende",0,2645,2283,M
"Emanuel Moreira",0,2645,2281,M
"Miguel Araújo",0,2645,2282,M
"Benício Lopes",0,2643,2284,M
"Carlos Eduardo Porto",0,2640,2285,M
"Luiz Henrique Dias",0,2638,2286,M
"Theo Oliveira",0,2638,2287,M
"Francisco da Rocha",0,2637,2288,M
"Henrique Duarte",0,2636,2289,M
"Luigi Melo",0,2636,2290,M
"João Vitor Costa",0,2635,2291,M
"Luiz Henrique da Mota",0,2632,2293,M
"Vinicius Rodrigues",0,2632,2292,M
"Kaique Teixeira",0,2627,2294,M
"Joaquim Rocha",0,2627,2295,M
"Raul Nascimento",0,2626,2296,M
"Joaquim da Paz",0,2624,2297,M
"João Guilherme Castro",0,2622,2298,M
"Francisco da Conceição",0,2620,2299,M
"Theo Moura",0,2619,2300,M
"Enzo Aragão",0,2619,2301,M
"Arthur Rodrigues",0,2612,2302,M
"Lucca Barbosa",0,2610,2303,M
"Ian Dias",0,2608,2304,M
"Gustavo Nunes",0,2606,2305,M
"Sr. Vicente Duarte",0,2602,2306,M
"Thomas Lima",0,2602,2307,M
"Sr. Calebe da Luz",0,2600,2308,M
"Lucas Vieira",0,2599,2309,M
"Enrico da Rocha",0,2597,2310,M
"Vitor Hugo Cardoso",0,2596,2311,M
"Alexandre Freitas",0,2592,2312,M
"João Gabriel Moraes",0,2591,2313,M
"Sr. João Miguel Cardoso",0,2590,2314,M
"Emanuel Moraes",0,2588,2315,M
"Antônio Pinto",0,2585,2316,M
"Luiz Miguel Barros",0,2582,2318,M
"Anthony Rodrigues",0,2582,2317,M
"Theo Monteiro",0,2581,2320,M
"João Lucas da Rosa",0,2581,2319,M
"Yuri Silva",0,2580,2321,M
"Nathan Teixeira",0,2577,2323,M
"Matheus Nogueira",0,2577,2322,M
"Leonardo Nunes",0,2576,2324,M
"João Gabriel Cardoso",0,2572,2326,M
"Lucca Nunes",0,2572,2325,M
"Pietro Barbosa",0,2571,2327,M
"Davi Luiz Correia",0,2570,2328,M
"Dr. Vitor Hugo Teixeira",0,2569,2329,M
"Luiz Otávio da Cunha",0,2569,2330,M
"Pietro Araújo",0,2568,2331,M
"Fernando Moura",0,2568,2332,M
"Miguel Cardoso",0,2567,2333,M
"André da Cruz",0,2565,2334,M
"Rodrigo Rocha",0,2563,2335,M
"Dr. Luiz Otávio da Mata",0,2562,2337,M
"João Gabriel Peixoto",0,2562,2336,M
"Gustavo Peixoto",0,2557,2338,M
"Caio da Mata",0,2555,2339,M
"Anthony Martins",0,2554,2340,M
"Noah Gonçalves",0,2549,2341,M
"Theo Moreira",0,2548,2342,M
"Vitor Gabriel da Mata",0,2547,2343,M
"Enzo Gabriel Campos",0,2546,2344,M
"Luiz Fernando Carvalho",0,2546,2345,M
"Sr. Calebe Fernandes",0,2543,2346,M
"Pedro Ferreira",0,2541,2347,M
"Kevin Ramos",0,2540,2348,M
"Joaquim Pires",0,2537,2349,M
"Davi Luiz Carvalho",0,2535,2350,M
"Caio Costela",0,2535,2351,M
"Vinicius da Cruz",0,2533,2352,M
"Sr. Marcelo Araújo",0,2533,2353,M
"Emanuel Barbosa",0,2532,2354,M
"Rafael Porto",0,2529,2355,M
"Matheus Cunha",0,2527,2356,M
"João Rocha",0,2527,2357,M
"Dr. Eduardo da Costa",0,2526,2360,M
"Sr. Enrico Freitas",0,2526,2359,M
"Noah da Costa",0,2526,2358,M
"Sr. Vinicius Sales",0,2525,2361,M
"Thales Peixoto",0,2523,2362,M
"Antônio Nunes",0,2523,2363,M
"Enzo Gabriel Castro",0,2521,2364,M
"Cauã Porto",0,2520,2365,M
"Augusto da Rosa",0,2520,2366,M
"André Jesus",0,2519,2367,M
"João Vitor Oliveira",0,2518,2368,M
"Sr. Cauê Silva",0,2517,2370,M
"Vitor Gabriel da Luz",0,2517,2369,M
"Caio da Costa",0,2516,2371,M
"Rodrigo Gonçalves",0,2515,2372,M
"Arthur Fernandes",0,2515,2373,M
"Henrique Barros",0,2513,2374,M
"Joaquim Sales",0,2512,2375,M
"Nicolas Oliveira",0,2509,2376,M
"Marcos Vinicius Ribeiro",0,2509,2377,M
"Dr. Vitor Santos",0,2506,2378,M
"Henrique Araújo",0,2505,2379,M
"Luiz Miguel Santos",0,2504,2380,M
"Henrique Melo",0,2501,2381,M
"Paulo Lima",0,2500,2383,M
"Heitor Vieira",0,2500,2382,M
"Calebe Moreira",0,2499,2384,M
"Eduardo Duarte",0,2498,2385,M
"Rodrigo Oliveira",0,2497,2388,M
"Sr. Bruno Rodrigues",0,2497,2386,M
"Davi Cunha",0,2497,2387,M
"Dr. João Silva",0,2494,2389,M
"Vitor Gabriel da Luz",0,2493,2390,M
"Dr. Erick Caldeira",0,2492,2391,M
"Dr. Felipe Rodrigues",0,2486,2392,M
"Paulo Campos",0,2485,2393,M
"Breno Lima",0,2484,2394,M
"Raul Viana",0,2483,2395,M
"Erick Araújo",0,2481,2396,M
"Bernardo Ferreira",0,2480,2397,M
"Anthony da Cruz",0,2479,2398,M
"Dr. Renan Gonçalves",0,2479,2399,M
"Enzo Gabriel Cavalcanti",0,2478,2400,M
"Luiz Felipe Lima",0,2476,2401,M
"Dr. Bryan da Mota",0,2476,2402,M
"Matheus Barbosa",0,2475,2403,M
"André Gomes",0,2474,2404,M
"Raul Porto",0,2473,2406,M
"Erick Cavalcanti",0,2473,2405,M
"Rodrigo Moreira",0,2467,2407,M
"Alexandre da Mota",0,2466,2408,M
"Gustavo Henrique Alves",0,2466,2409,M
"Dr. Cauê Ribeiro",0,2462,2410,M
"João Felipe Aragão",0,2460,2411,M
"Sr. Heitor Teixeira",0,2458,2412,M
"Sr. Calebe Peixoto",0,2458,2413,M
"João Vitor Correia",0,2457,2414,M
"João Miguel Gomes",0,2455,2416,M
"Davi Lucas Fogaça",0,2455,2415,M
"Eduardo Pires",0,2452,2417,M
"Lucas Barbosa",0,2451,2419,M
"André Pereira",0,2451,2418,M
"Gabriel da Cruz",0,2450,2420,M
"Luiz Felipe Dias",0,2449,2421,M
"Gustavo da Conceição",0,2445,2422,M
"Kevin Viana",0,2439,2423,M
"André Cavalcanti",0,2435,2424,M
"Eduardo Costa",0,2434,2425,M
"Lucca Rezende",0,2433,2426,M
"Otávio Farias",0,2431,2427,M
"Otávio Moreira",0,2430,2428,M
"Dr. Davi Luiz Costa",0,2429,2429,M
"Diogo Vieira",0,2427,2431,M
"Dr. Thales das Neves",0,2427,2430,M
"Lorenzo Nascimento",0,2426,2432,M
"Cauê Cunha",0,2425,2435,M
"Noah Campos",0,2425,2433,M
"Dr. Ryan Jesus",0,2425,2434,M
"André Martins",0,2424,2436,M
"Anthony da Paz",0,2423,2437,M
"Emanuel Oliveira",0,2422,2438,M
"Lorenzo Duarte",0,2413,2439,M
"Heitor Rodrigues",0,2412,2440,M
"Daniel da Paz",0,2411,2441,M
"Pedro Rezende",0,2410,2442,M
"Marcos Vinicius Peixoto",0,2409,2443,M
"Fernando Souza",0,2406,2444,M
"Pedro da Mota",0,2403,2445,M
"Cauê da Mota",0,2401,2446,M
"Luiz Felipe Sales",0,2398,2447,M
"Davi Gomes",0,2397,2448,M
"Luiz Henrique Lima",0,2395,2449,M
"Sr. Vitor Gabriel Pereira",0,2393,2450,M
"Murilo Aragão",0,2392,2451,M
"Cauã Alves",0,2392,2452,M
"Levi Lima",0,2391,2453,M
"Ian Moreira",0,2389,2454,M
"Breno Nascimento",0,2389,2455,M
"Marcos Vinicius Ribeiro",0,2385,2456,M
"Gustavo Henrique Silveira",0,2384,2458,M
"Nathan Martins",0,2384,2457,M
"João Miguel Ferreira",0,2383,2459,M
"Sr. João Guilherme Gonçalves",0,2381,2460,M
"Calebe Azevedo",0,2379,2461,M
"Leonardo Oliveira",0,2375,2462,M
"Emanuel Campos",0,2373,2463,M
"Thomas Cardoso",0,2368,2464,M
"Calebe Porto",0,2366,2466,M
"Sr. Felipe Moraes",0,2366,2465,M
"Erick Cavalcanti",0,2365,2468,M
"Antônio Rezende",0,2365,2467,M
"Vicente Martins",0,2364,2469,M
"Erick Lopes",0,2358,2470,M
"Gustavo Henrique da Conceição",0,2356,2472,M
"Sr. Guilherme Melo",0,2356,2471,M
"João Vitor da Mota",0,2355,2473,M
"Carlos Eduardo Rodrigues",0,2355,2474,M
"Bryan Lima",0,2353,2475,M
"Fernando Ferreira",0,2351,2476,M
"Lucca Aragão",0,2350,2477,M
"Marcelo Azevedo",0,2349,2478,M
"Benjamin Vieira",0,2345,2479,M
"Sr. Breno Campos",0,2344,2480,M
"Enzo Silveira",0,2342,2481,M
"Ian Pires",0,2338,2482,M
"Fernando Fernandes",0,2336,2483,M
"Marcos Vinicius Moraes",0,2334,2484,M
"Luiz Henrique Martins",0,2333,2486,M
"Thiago Castro",0,2333,2487,M
"Anthony Souza",0,2333,2485,M
"Sr. Luiz Gustavo Rocha",0,2331,2488,M
"Augusto Porto",0,2329,2489,M
"Sr. Lorenzo Carvalho",0,2327,2490,M
"Thales da Conceição",0,2325,2491,M
"Rafael Fogaça",0,2324,2492,M
"Vitor das Neves",0,2324,2493,M
"João Miguel Mendes",0,2323,2494,M
"Nicolas Pires",0,2322,2495,M
"Bryan das Neves",0,2321,2496,M
"Thales Melo",0,2320,2498,M
"Lucca Ferreira",0,2320,2500,M
"Sr. Luiz Fernando Pinto",0,2320,2499,M
"Benício Gomes",0,2320,2497,M
"Dr. Carlos Eduardo Cunha",0,2317,2503,M
"Pedro Lucas Correia",0,2317,2502,M
"Bryan Jesus",0,2317,2501,M
"Davi Gomes",0,2315,2504,M
"Vitor Gabriel da Rosa",0,2314,2505,M
"Kevin da Cunha",0,2314,2506,M
"Arthur Porto",0,2311,2507,M
"Daniel Novaes",0,2310,2508,M
"Bryan Alves",0,2309,2509,M
"Vicente da Costa",0,2306,2510,M
"Leandro Aragão",0,2303,2511,M
"Samuel da Conceição",0,2301,2512,M
"Lucas Aragão",0,2300,2513,M
"Kaique Ferreira",0,2300,2514,M
"Enrico Costa",0,2298,2515,M
"Luiz Otávio das Neves",0,2298,2516,M
"Gustavo Moraes",0,2297,2517,M
"Daniel Campos",0,2296,2519,M
"Cauê Lopes",0,2296,2518,M
"Vitor Gabriel Teixeira",0,2296,2520,M
"Emanuel Nascimento",0,2295,2521,M
"Samuel Correia",0,2295,2522,M
"Sr. Alexandre Lopes",0,2293,2523,M
"Vinicius Novaes",0,2291,2525,M
"Luigi Araújo",0,2291,2524,M
"Luiz Gustavo Alves",0,2290,2526,M
"Luiz Fernando Nunes",0,2286,2527,M
"Sr. Felipe da Paz",0,2286,2528,M
"Pedro Henrique da Cruz",0,2283,2530,M
"João Lucas Freitas",0,2283,2529,M
"Gustavo Henrique Martins",0,2280,2532,M
"Augusto Duarte",0,2280,2531,M
"Nathan Nogueira",0,2279,2533,M
"Gustavo Castro",0,2278,2534,M
"Alexandre Pereira",0,2276,2535,M
"Samuel Melo",0,2274,2536,M
"Renan Oliveira",0,2273,2537,M
"Pietro Jesus",0,2272,2538,M
"Vinicius Moraes",0,2272,2539,M
"Miguel Silva",0,2268,2540,M
"Lucas Fernandes",0,2265,2541,M
"Dr. Igor Nascimento",0,2262,2542,M
"Kaique da Paz",0,2260,2543,M
"Enzo Oliveira",0,2259,2545,M
"João Guilherme Souza",0,2259,2544,M
"Marcelo Teixeira",0,2255,2546,M
"Dr. Danilo da Luz",0,2253,2548,M
"Alexandre Souza",0,2253,2547,M
"Dr. Luigi das Neves",0,2252,2549,M
"Otávio Aragão",0,2251,2550,M
"Luiz Miguel Nunes",0,2251,2552,M
"Davi Lucas da Costa",0,2251,2551,M
"Luigi da Rosa",0,2248,2553,M
"João Lucas da Rocha",0,2247,2554,M
"Calebe Rodrigues",0,2245,2555,M
"Lucca Silveira",0,2243,2556,M
"Breno Aragão",0,2242,2557,M
"Alexandre Porto",0,2240,2558,M
"Sr. Marcos Vinicius Gonçalves",0,2240,2559,M
"Davi Lucca Araújo",0,2239,2561,M
"João Lucas Duarte",0,2239,2560,M
"Dr. Marcelo Moreira",0,2229,2562,M
"Benjamin da Cunha",0,2221,2563,M
"Rodrigo Ramos",0,2220,2564,M
"Davi Lucca Rezende",0,2219,2567,M
"Marcos Vinicius Martins",0,2219,2565,M
"Sr. Levi Costela",0,2219,2566,M
"Marcos Vinicius Nascimento",0,2218,2569,M
"Yuri da Rocha",0,2218,2568,M
"Sr. Davi Lucas Oliveira",0,2215,2570,M
"Dr. Ryan Vieira",0,2213,2571,M
"Diogo Nascimento",0,2212,2572,M
"Vitor da Rosa",0,2209,2573,M
"Luiz Miguel Cavalcanti",0,2208,2574,M
"Erick Carvalho",0,2208,2575,M
"Augusto Martins",0,2208,2576,M
"André Lima",0,2206,2577,M
"Sr. Raul Rodrigues",0,2204,2578,M
"Dr. Vitor Gabriel Viana",0,2202,2579,M
"Enzo Gabriel Fogaça",0,2201,2580,M
"Leonardo Silveira",0,2200,2581,M
"Raul Pereira",0,2198,2582,M
"Luiz Gustavo da Cunha",0,2198,2583,M
"Paulo da Rosa",0,2197,2584,M
"Antônio Gonçalves",0,2196,2585,M
"Dr. Thiago Silveira",0,2194,2586,M
"Rodrigo Lopes",0,2193,2587,M
"Luiz Felipe Vieira",0,2190,2588,M
"Otávio Costa",0,2189,2590,M
"Dr. Davi Lucca Silveira",0,2189,2589,M
"Bruno da Mota",0,2187,2591,M
"Enzo Gabriel da Conceição",0,2187,2592,M
"Levi Azevedo",0,2186,2593,M
"Sr. Enzo Gabriel Silveira",0,2185,2594,M
"Diogo Ramos",0,2180,2595,M
"Francisco Cardoso",0,2180,2596,M
"Gabriel Melo",0,2177,2599,M
"Antônio Caldeira",0,2177,2597,M
"Dr. Luiz Fernando Gonçalves",0,2177,2598,M
"Luiz Felipe Moraes",0,2176,2600,M
"João Lucas Pinto",0,2176,2601,M
"Lucas Gabriel da Conceição",0,2176,2603,M
"Diogo Nogueira",0,2176,2602,M
"Isaac Gomes",0,2175,2605,M
"Vitor Gabriel da Paz",0,2175,2604,M
"João Lima",0,2174,2606,M
"Erick Cardoso",0,2173,2607,M
"Lucas Gabriel Fogaça",0,2172,2609,M
"Renan Castro",0,2172,2608,M
"Ian Monteiro",0,2171,2610,M
"Isaac Pereira",0,2170,2611,M
"Fernando Duarte",0,2169,2612,M
"Bruno Farias",0,2168,2613,M
"João da Rosa",0,2167,2615,M
"Lucca Ribeiro",0,2167,2614,M
"Pietro Costela",0,2165,2616,M
"Levi da Luz",0,2164,2617,M
"Ryan Cardoso",0,2164,2619,M
"Marcelo Campos",0,2164,2618,M
"Sr. Luiz Felipe Moraes",0,2162,2621,M
"Felipe Ribeiro",0,2162,2620,M
"Igor da Paz",0,2161,2622,M
"Sr. Thiago Gomes",0,2160,2624,M
"Felipe Campos",0,2160,2623,M
"Thiago Cunha",0,2157,2625,M
"Anthony Oliveira",0,2157,2626,M
"Raul da Cunha",0,2155,2627,M
"Luiz Felipe Viana",0,2155,2628,M
"Dr. João Felipe Mendes",0,2154,2629,M
"Dr. Enzo Monteiro",0,2150,2630,M
"João Gonçalves",0,2149,2631,M
"Kaique Silva",0,2148,2632,M
"Heitor Caldeira",0,2145,2633,M
"João Miguel da Mota",0,2143,2634,M
"Francisco Viana",0,2140,2635,M
"Pietro Dias",0,2139,2637,M
"Augusto Porto",0,2139,2636,M
"Davi da Cunha",0,2139,2638,M
"João Gabriel Gomes",0,2138,2639,M
"João Felipe Gomes",0,2137,2640,M
"Bryan Fernandes",0,2135,2641,M
"Nathan Nunes",0,2133,2642,M
"André Moraes",0,2130,2643,M
"João Miguel Dias",0,2129,2644,M
"Sr. Augusto Gomes",0,2129,2645,M
"Miguel Rocha",0,2126,2647,M
"Dr. Benício Rezende",0,2126,2646,M
"Renan Martins",0,2124,2648,M
"Sr. Cauê Fogaça",0,2123,2649,M
"Pedro Lucas Gonçalves",0,2122,2650,M
"Marcelo Jesus",0,2121,2651,M
"Caio Monteiro",0,2120,2652,M
"João Felipe Almeida",0,2119,2653,M
"Antônio da Mata",0,2118,2654,M
"Danilo Lopes",0,2117,2655,M
"Thomas Araújo",0,2115,2658,M
"Yago Moraes",0,2115,2657,M
"Caio Pereira",0,2115,2656,M
"Arthur Moreira",0,2112,2660,M
"Davi Costela",0,2112,2659,M
"Leandro Pires",0,2110,2661,M
"Yago Porto",0,2109,2662,M
"Sr. Anthony da Conceição",0,2107,2665,M
"Isaac das Neves",0,2107,2664,M
"Bryan Azevedo",0,2107,2663,M
"Pedro Miguel Rezende",0,2104,2666,M
"Bruno Novaes",0,2103,2667,M
"Dr. Miguel Freitas",0,2096,2668,M
"Lucas Gabriel Pires",0,2095,2669,M
"Sr. Pedro Moreira",0,2093,2670,M
"Sr. Pedro Rocha",0,2092,2672,M
