"name","region","freq","rank","gender"
"Maria Luiza Nascimento",0,1788,3001,F
"Dra. Maysa Fogaça",0,1788,3002,F
"Bianca Freitas",0,1787,3003,F
"Maria Luiza Barros",0,1786,3004,F
"Maria Alice da Cruz",0,1785,3005,F
"Catarina Novaes",0,1783,3006,F
"Sra. Brenda Moreira",0,1782,3007,F
"Srta. Ana Beatriz Pereira",0,1782,3008,F
"Mariana da Conceição",0,1781,3009,F
"Ana Vitória Rodrigues",0,1780,3010,F
"Fernanda da Luz",0,1779,3011,F
"Julia Ferreira",0,1779,3012,F
"Valentina da Rosa",0,1777,3013,F
"Yasmin Rocha",0,1777,3014,F
"Fernanda Porto",0,1776,3015,F
"Sophia Cardoso",0,1775,3016,F
"Pietra Dias",0,1775,3017,F
"Larissa Rodrigues",0,1774,3018,F
"Helena Martins",0,1773,3019,F
"Stephany Melo",0,1773,3020,F
"Ana Carolina Santos",0,1772,3021,F
"Bruna Caldeira",0,1771,3025,F
"Isabelly Almeida",0,1771,3023,F
"Clara Farias",0,1771,3024,F
"Maria Sophia Martins",0,1771,3022,F
"Manuela Cavalcanti",0,1771,3026,F
"Agatha Costa",0,1770,3027,F
"Maitê Porto",0,1770,3028,F
"Srta. Letícia Gomes",0,1770,3029,F
"Ana Vitória Alves",0,1769,3031,F
"Clarice Freitas",0,1769,3032,F
"Lívia da Costa",0,1769,3030,F
"Yasmin da Rocha",0,1768,3033,F
"Valentina Barros",0,1767,3034,F
"Lavínia Dias",0,1765,3039,F
"Isadora da Cruz",0,1765,3036,F
"Júlia Porto",0,1765,3038,F
"Lara Monteiro",0,1765,3035,F
"Maria Vitória Fogaça",0,1765,3037,F
"Beatriz Peixoto",0,1764,3040,F
"Bianca Teixeira",0,1762,3042,F
"Maria Sophia Moraes",0,1762,3041,F
"Bárbara Almeida",0,1762,3043,F
"Emilly Santos",0,1761,3044,F
"Lívia da Rocha",0,1760,3045,F
"Dra. Maysa Nunes",0,1757,3047,F
"Srta. Sabrina Viana",0,1757,3048,F
"Rebeca Ribeiro",0,1757,3046,F
"Ana Rocha",0,1756,3050,F
"Sra. Maria Cecília da Rosa",0,1756,3049,F
"Larissa Melo",0,1755,3052,F
"Sra. Rebeca Oliveira",0,1755,3051,F
"Maysa Lopes",0,1754,3053,F
"Luiza Cunha",0,1753,3054,F
"Catarina Costela",0,1751,3056,F
"Sophie Cardoso",0,1751,3057,F
"Sra. Fernanda Campos",0,1751,3055,F
"Catarina Farias",0,1749,3058,F
"Bárbara Rocha",0,1748,3059,F
"Eloah Araújo",0,1747,3060,F
"Sophia Martins",0,1746,3061,F
"Júlia Ribeiro",0,1746,3062,F
"Ana Sophia da Cruz",0,1744,3064,F
"Caroline Pinto",0,1744,3063,F
"Alice Rezende",0,1742,3065,F
"Agatha Nascimento",0,1741,3066,F
"Marcela Araújo",0,1740,3067,F
"Yasmin Freitas",0,1739,3068,F
"Ana Júlia da Mota",0,1738,3069,F
"Sophie Cardoso",0,1737,3070,F
"Rafaela da Rocha",0,1737,3072,F
"Ana Clara da Luz",0,1737,3071,F
"Eduarda da Costa",0,1736,3073,F
"Marina Duarte",0,1736,3074,F
"Valentina Jesus",0,1735,3075,F
"Srta. Sofia Cavalcanti",0,1732,3076,F
"Srta. Ana Sophia da Cruz",0,1731,3077,F
"Raquel Pires",0,1730,3078,F
"Maria Eduarda Nunes",0,1730,3079,F
"Dra. Bárbara Farias",0,1729,3081,F
"Julia Rezende",0,1729,3080,F
"Ana Sophia Fogaça",0,1729,3082,F
"Stella Viana",0,1728,3083,F
"Nina Gonçalves",0,1727,3084,F
"Maria Eduarda Teixeira",0,1726,3085,F
"Agatha da Luz",0,1725,3087,F
"Sofia Gomes",0,1725,3086,F
"Isadora da Costa",0,1724,3088,F
"Maria Sales",0,1724,3090,F
"Rebeca Almeida",0,1724,3089,F
"Ana Júlia Gonçalves",0,1723,3091,F
"Luna Souza",0,1721,3092,F
"Laura da Rocha",0,1721,3094,F
"Ana Luiza Nogueira",0,1721,3093,F
"Ana Clara Almeida",0,1719,3095,F
"Maria Alice Cardoso",0,1718,3096,F
"Eloah Santos",0,1717,3097,F
"Natália Cavalcanti",0,1716,3098,F
"Maria Cecília Costela",0,1713,3100,F
"Daniela Santos",0,1713,3099,F
"Heloísa da Cruz",0,1712,3101,F
"Ana Costela",0,1711,3102,F
"Cecília Silveira",0,1711,3103,F
"Sra. Maria Fernanda Nunes",0,1710,3104,F
"Maria Alice Peixoto",0,1709,3106,F
"Isabel Duarte",0,1709,3105,F
"Stephany Peixoto",0,1707,3108,F
"Julia Freitas",0,1707,3107,F
"Nina Farias",0,1706,3109,F
"Nina Caldeira",0,1706,3111,F
"Luana Oliveira",0,1706,3110,F
"Maria Luiza Gomes",0,1705,3113,F
"Srta. Bianca da Mata",0,1705,3115,F
"Maria Sophia Gomes",0,1705,3114,F
"Sra. Ana Fernandes",0,1705,3112,F
"Letícia Correia",0,1704,3117,F
"Nicole Nunes",0,1704,3116,F
"Laís da Paz",0,1703,3118,F
"Srta. Alice Correia",0,1703,3119,F
"Marina Moreira",0,1703,3120,F
"Ana Julia Barbosa",0,1702,3121,F
"Alana Costela",0,1702,3122,F
"Nicole Rodrigues",0,1700,3123,F
"Sabrina Peixoto",0,1699,3124,F
"Alícia Jesus",0,1699,3125,F
"Natália Cunha",0,1698,3128,F
"Maria Luiza Jesus",0,1698,3127,F
"Laura Peixoto",0,1698,3126,F
"Ana Vitória Rezende",0,1697,3129,F
"Carolina Campos",0,1695,3130,F
"Natália Duarte",0,1695,3131,F
"Alícia Viana",0,1693,3135,F
"Maysa Aragão",0,1693,3133,F
"Maria Vitória da Conceição",0,1693,3132,F
"Pietra Nunes",0,1693,3134,F
"Maria Eduarda Souza",0,1690,3138,F
"Bruna Gomes",0,1690,3137,F
"Maria Martins",0,1690,3136,F
"Daniela da Cruz",0,1689,3139,F
"Júlia da Mota",0,1689,3140,F
"Sofia Fogaça",0,1688,3142,F
"Maria Eduarda Ribeiro",0,1688,3141,F
"Maria Eduarda Fernandes",0,1686,3143,F
"Sarah da Cunha",0,1685,3145,F
"Ana Laura Mendes",0,1685,3144,F
"Srta. Joana Monteiro",0,1684,3147,F
"Júlia Gonçalves",0,1684,3146,F
"Maria Eduarda Carvalho",0,1683,3150,F
"Maysa Costa",0,1683,3148,F
"Luana Martins",0,1683,3149,F
"Kamilly Vieira",0,1682,3151,F
"Carolina Duarte",0,1681,3152,F
"Sra. Kamilly da Cruz",0,1681,3153,F
"Ana Luiza Almeida",0,1681,3155,F
"Sra. Lorena Pereira",0,1681,3154,F
"Sophia Silva",0,1679,3156,F
"Lara Gomes",0,1677,3157,F
"Isabelly Barbosa",0,1675,3158,F
"Maria Cecília da Rosa",0,1674,3159,F
"Srta. Daniela Novaes",0,1673,3160,F
"Stella Moreira",0,1672,3161,F
"Mariana Vieira",0,1671,3162,F
"Beatriz Araújo",0,1671,3164,F
"Rafaela Moura",0,1671,3163,F
"Lorena das Neves",0,1668,3165,F
"Vitória Correia",0,1667,3166,F
"Bárbara Cardoso",0,1666,3167,F
"Ana Laura Nascimento",0,1665,3168,F
"Ana Carolina Melo",0,1664,3170,F
"Caroline Cavalcanti",0,1664,3169,F
"Agatha Rocha",0,1664,3171,F
"Rafaela das Neves",0,1663,3172,F
"Maria Eduarda Castro",0,1663,3173,F
"Sophie da Conceição",0,1662,3174,F
"Stephany Nunes",0,1662,3175,F
"Brenda Carvalho",0,1661,3176,F
"Isabella Campos",0,1661,3177,F
"Ana Laura Lopes",0,1660,3179,F
"Isadora Silva",0,1660,3178,F
"Kamilly Teixeira",0,1659,3180,F
"Ana Sophia Freitas",0,1657,3182,F
"Emanuelly Oliveira",0,1657,3181,F
"Dra. Natália Viana",0,1655,3185,F
"Milena Correia",0,1655,3184,F
"Maria Luiza Monteiro",0,1655,3183,F
"Gabriela Sales",0,1654,3186,F
"Evelyn Viana",0,1653,3188,F
"Ana Julia Araújo",0,1653,3187,F
"Nicole Santos",0,1652,3189,F
"Ana Clara Cavalcanti",0,1651,3191,F
"Mirella Cunha",0,1651,3190,F
"Eloah Pires",0,1648,3193,F
"Sophia Costela",0,1648,3192,F
"Alícia da Luz",0,1647,3195,F
"Melissa da Costa",0,1647,3194,F
"Stella Dias",0,1646,3197,F
"Maria Cecília Freitas",0,1646,3198,F
"Eduarda Cavalcanti",0,1646,3199,F
"Emanuelly Pereira",0,1646,3196,F
"Fernanda Fogaça",0,1645,3202,F
"Isabelly Gonçalves",0,1645,3203,F
"Ana Júlia Jesus",0,1645,3201,F
"Mariane da Cruz",0,1645,3200,F
"Maria Fernanda Nunes",0,1642,3205,F
"Helena da Luz",0,1642,3204,F
"Maysa Nascimento",0,1640,3206,F
"Ana Lívia Jesus",0,1639,3208,F
"Vitória Barros",0,1639,3207,F
"Rafaela da Paz",0,1638,3209,F
"Dra. Lorena Rocha",0,1638,3210,F
"Maria Fernanda Rezende",0,1637,3211,F
"Olivia da Luz",0,1636,3213,F
"Emilly da Cruz",0,1636,3212,F
"Laís da Luz",0,1635,3215,F
"Marcela Fernandes",0,1635,3214,F
"Dra. Clarice Costa",0,1633,3216,F
"Srta. Maria Fernanda da Mata",0,1633,3218,F
"Giovanna da Rosa",0,1633,3217,F
"Dra. Maria Sophia Barros",0,1627,3219,F
"Giovanna Rocha",0,1626,3220,F
"Srta. Gabriela Melo",0,1625,3221,F
"Alice Cardoso",0,1624,3222,F
"Ana Julia Ramos",0,1624,3224,F
"Maria Clara Rodrigues",0,1624,3223,F
"Isabelly da Mota",0,1622,3225,F
"Elisa Nunes",0,1621,3226,F
"Clarice Moura",0,1620,3227,F
"Lara Monteiro",0,1620,3228,F
"Bianca Cavalcanti",0,1618,3229,F
"Mariane Araújo",0,1618,3230,F
"Raquel Souza",0,1618,3231,F
"Bárbara Gonçalves",0,1617,3233,F
"Ana Carolina Moura",0,1617,3232,F
"Isabel Porto",0,1615,3235,F
"Joana Souza",0,1615,3237,F
"Sofia Correia",0,1615,3236,F
"Maitê Nunes",0,1615,3234,F
"Isabel Nogueira",0,1614,3238,F
"Yasmin Araújo",0,1613,3239,F
"Camila Costela",0,1611,3240,F
"Daniela Lopes",0,1611,3241,F
"Mirella Moraes",0,1610,3242,F
"Sra. Elisa Moura",0,1609,3243,F
"Melissa Lima",0,1608,3244,F
"Ana Vitória Duarte",0,1607,3246,F
"Fernanda Fogaça",0,1607,3245,F
"Carolina Almeida",0,1607,3247,F
"Ana Sophia Cavalcanti",0,1606,3248,F
"Gabrielly Sales",0,1606,3251,F
"Alexia Costela",0,1606,3252,F
"Clara Rezende",0,1606,3250,F
"Srta. Stella Moreira",0,1606,3249,F
"Dra. Maria Luiza Carvalho",0,1605,3256,F
"Maria Luiza Oliveira",0,1605,3255,F
"Natália Silva",0,1605,3253,F
"Laura da Conceição",0,1605,3254,F
"Ana Lívia Santos",0,1604,3257,F
"Emanuelly Viana",0,1603,3258,F
"Julia Pires",0,1602,3262,F
"Dra. Isadora Rodrigues",0,1602,3261,F
"Mariane Lima",0,1602,3260,F
"Larissa Jesus",0,1602,3259,F
"Gabrielly Pereira",0,1601,3264,F
"Mariana Silveira",0,1601,3263,F
"Dra. Daniela Rezende",0,1600,3267,F
"Srta. Maria Julia da Conceição",0,1600,3266,F
"Eduarda Cardoso",0,1600,3265,F
"Alana Duarte",0,1597,3268,F
"Esther Azevedo",0,1597,3269,F
"Vitória Alves",0,1594,3270,F
"Emanuelly Cardoso",0,1594,3273,F
"Maria Fernanda Alves",0,1594,3272,F
"Caroline Alves",0,1594,3271,F
"Isabel Gomes",0,1593,3274,F
"Agatha Costela",0,1593,3276,F
"Stella Dias",0,1593,3275,F
"Stephany Moura",0,1592,3278,F
"Dra. Clarice Ramos",0,1592,3277,F
"Luana da Costa",0,1591,3280,F
"Sra. Amanda Costela",0,1591,3281,F
"Ana Carolina Moreira",0,1591,3279,F
"Elisa Costa",0,1590,3285,F
"Helena Moraes",0,1590,3284,F
"Catarina Sales",0,1590,3283,F
"Bruna Fogaça",0,1590,3282,F
"Ana Julia Cardoso",0,1589,3286,F
"Júlia Caldeira",0,1587,3287,F
"Lívia Barbosa",0,1587,3288,F
"Joana Lopes",0,1585,3289,F
"Sophie Melo",0,1584,3290,F
"Brenda Carvalho",0,1583,3291,F
"Ana Júlia da Mota",0,1582,3292,F
"Luiza da Luz",0,1582,3294,F
"Camila Campos",0,1582,3293,F
"Catarina da Cunha",0,1580,3296,F
"Srta. Marina da Costa",0,1580,3297,F
"Ana Clara Alves",0,1580,3295,F
"Sra. Laura Pinto",0,1579,3298,F
"Mariane Correia",0,1579,3299,F
"Isabel da Mata",0,1578,3300,F
"Milena Souza",0,1576,3301,F
"Sabrina Costa",0,1575,3303,F
"Isabelly Martins",0,1575,3302,F
"Dra. Agatha Rocha",0,1573,3304,F
"Sarah das Neves",0,1571,3305,F
"Sra. Lorena da Costa",0,1570,3306,F
"Ana Laura da Conceição",0,1570,3311,F
"Stella Mendes",0,1570,3309,F
"Ana Lívia Barbosa",0,1570,3310,F
"Natália da Rocha",0,1570,3308,F
"Sophia Silveira",0,1570,3312,F
"Maria Vitória Nogueira",0,1570,3307,F
"Mirella Martins",0,1569,3314,F
"Heloísa Costela",0,1569,3316,F
"Alícia Nunes",0,1569,3315,F
"Maitê da Cunha",0,1569,3313,F
"Olivia Cavalcanti",0,1568,3317,F
"Maria Luiza Porto",0,1568,3318,F
"Emanuelly Gonçalves",0,1566,3319,F
"Rafaela Teixeira",0,1566,3320,F
"Gabrielly Fogaça",0,1564,3321,F
"Gabrielly Fogaça",0,1563,3322,F
"Emanuella Farias",0,1562,3323,F
"Ana Laura da Costa",0,1561,3325,F
"Rafaela Gomes",0,1561,3324,F
"Melissa Cardoso",0,1558,3327,F
"Isis Peixoto",0,1558,3326,F
"Ana Lívia Vieira",0,1558,3329,F
"Luana Moraes",0,1558,3328,F
"Sofia Martins",0,1557,3332,F
"Maitê Sales",0,1557,3331,F
"Raquel Barbosa",0,1557,3333,F
"Sra. Kamilly Pereira",0,1557,3330,F
"Brenda Souza",0,1555,3334,F
"Mariane Souza",0,1552,3335,F
"Natália Gonçalves",0,1551,3336,F
"Manuela Nunes",0,1551,3337,F
"Marina Ferreira",0,1549,3338,F
"Alana Moreira",0,1548,3339,F
"Beatriz Araújo",0,1547,3341,F
"Sra. Ana Júlia Farias",0,1547,3340,F
"Olivia Monteiro",0,1546,3342,F
"Maria Vitória da Rocha",0,1545,3343,F
"Gabrielly Mendes",0,1544,3344,F
"Vitória Souza",0,1543,3345,F
"Maria Cecília Azevedo",0,1542,3347,F
"Luana da Cunha",0,1542,3348,F
"Clarice Moura",0,1542,3346,F
"Alana Rezende",0,1541,3350,F
"Letícia Barbosa",0,1541,3351,F
"Sra. Ana Costa",0,1541,3349,F
"Lorena Viana",0,1539,3352,F
"Maria Vitória Nunes",0,1539,3353,F
"Stephany Gonçalves",0,1538,3356,F
"Manuela da Conceição",0,1538,3355,F
"Evelyn Rodrigues",0,1538,3357,F
"Catarina Almeida",0,1538,3354,F
"Rebeca Rezende",0,1537,3359,F
"Isadora Cardoso",0,1537,3358,F
"Ana Sophia Ribeiro",0,1536,3361,F
"Yasmin Fogaça",0,1536,3362,F
"Emanuelly Nogueira",0,1536,3360,F
"Mariana da Mata",0,1535,3363,F
"Yasmin Mendes",0,1535,3365,F
"Kamilly Aragão",0,1535,3364,F
"Heloísa Barbosa",0,1534,3366,F
"Maria Alice Moreira",0,1533,3367,F
"Ana Laura da Luz",0,1533,3368,F
"Isabelly Oliveira",0,1532,3370,F
"Caroline Lopes",0,1532,3369,F
"Sarah Ferreira",0,1530,3373,F
"Marina Monteiro",0,1530,3371,F
"Caroline da Mata",0,1530,3372,F
"Ana Júlia Costela",0,1529,3374,F
"Kamilly Viana",0,1529,3375,F
"Alícia Aragão",0,1528,3376,F
"Sophia Cavalcanti",0,1526,3377,F
"Bianca Ramos",0,1526,3378,F
"Nina Ferreira",0,1525,3379,F
"Srta. Ana Carolina Cavalcanti",0,1523,3382,F
"Amanda Ramos",0,1523,3380,F
"Camila Porto",0,1523,3381,F
"Fernanda Gomes",0,1522,3383,F
"Sra. Eloah Porto",0,1521,3385,F
"Daniela Moura",0,1521,3384,F
"Sophie da Conceição",0,1520,3387,F
"Ana Lívia Cavalcanti",0,1520,3388,F
"Maria Moreira",0,1520,3389,F
"Dra. Natália Cardoso",0,1520,3386,F
"Emanuella da Cruz",0,1519,3392,F
"Olivia da Luz",0,1519,3390,F
"Luna Vieira",0,1519,3391,F
"Luna da Cruz",0,1518,3395,F
"Ana Costela",0,1518,3393,F
"Ana Júlia da Luz",0,1518,3394,F
"Nicole Oliveira",0,1517,3396,F
"Maria Moura",0,1516,3397,F
"Raquel Porto",0,1516,3400,F
"Maria Vitória Correia",0,1516,3398,F
"Bianca Jesus",0,1516,3399,F
"Marcela Pires",0,1515,3401,F
"Srta. Helena Monteiro",0,1513,3403,F
"Isabelly Porto",0,1513,3402,F
"Ana Júlia Moura",0,1512,3404,F
"Mirella Ramos",0,1511,3405,F
"Sarah Silveira",0,1510,3407,F
"Maria Julia Caldeira",0,1510,3408,F
"Srta. Ana Laura Teixeira",0,1510,3406,F
"Lívia Souza",0,1509,3410,F
"Srta. Maria Vitória Novaes",0,1509,3409,F
"Juliana Nunes",0,1509,3412,F
"Ana Carolina Peixoto",0,1509,3413,F
"Maysa da Mota",0,1509,3411,F
"Ana Julia Nogueira",0,1507,3414,F
"Sra. Ana Vitória Freitas",0,1507,3415,F
"Manuela Rodrigues",0,1506,3417,F
"Maria Eduarda Souza",0,1506,3416,F
"Lara Castro",0,1505,3419,F
"Maria Fernanda da Rosa",0,1505,3418,F
"Natália Cardoso",0,1504,3422,F
"Elisa Dias",0,1504,3420,F
"Amanda Ferreira",0,1504,3421,F
"Srta. Luiza da Paz",0,1503,3423,F
"Srta. Laura Fernandes",0,1503,3424,F
"Sarah Fogaça",0,1502,3426,F
"Evelyn Caldeira",0,1502,3425,F
"Yasmin Moura",0,1501,3427,F
"Maitê Martins",0,1501,3428,F
"Dra. Alana Ramos",0,1500,3430,F
"Alícia Ramos",0,1500,3429,F
"Kamilly Monteiro",0,1499,3431,F
"Fernanda Cardoso",0,1499,3432,F
"Dra. Esther Pereira",0,1499,3434,F
"Rafaela Moreira",0,1499,3433,F
"Ana Ramos",0,1497,3437,F
"Ana Pereira",0,1497,3438,F
"Srta. Vitória Souza",0,1497,3435,F
"Alexia Correia",0,1497,3436,F
"Srta. Brenda Lima",0,1495,3439,F
"Evelyn Azevedo",0,1494,3440,F
"Alícia Rezende",0,1494,3442,F
"Cecília Ramos",0,1494,3441,F
"Juliana Azevedo",0,1494,3443,F
"Eloah Duarte",0,1492,3446,F
"Dra. Mariane Carvalho",0,1492,3445,F
"Srta. Ana Lívia Costela",0,1492,3444,F
"Clarice Pereira",0,1491,3447,F
"Caroline da Paz",0,1491,3448,F
"Dra. Maria Vitória Porto",0,1491,3449,F
"Caroline Moura",0,1489,3451,F
"Ana Beatriz da Mata",0,1489,3452,F
"Clarice Costa",0,1489,3450,F
"Maria Vitória Santos",0,1487,3454,F
"Sophie da Cunha",0,1487,3455,F
"Valentina Cavalcanti",0,1487,3453,F
"Eduarda Carvalho",0,1485,3456,F
"Emilly Pires",0,1485,3457,F
"Manuela Jesus",0,1483,3459,F
"Maria Fernanda da Paz",0,1483,3458,F
"Maria Clara Ribeiro",0,1481,3460,F
"Ana Lívia Cardoso",0,1479,3461,F
"Alana Duarte",0,1479,3463,F
"Agatha Cavalcanti",0,1479,3462,F
"Clara Araújo",0,1478,3464,F
"Nina Melo",0,1477,3468,F
"Maria Fernanda Farias",0,1477,3467,F
"Maitê Pereira",0,1477,3465,F
"Dra. Maitê Duarte",0,1477,3466,F
"Ana Lívia Oliveira",0,1476,3470,F
"Alexia Farias",0,1476,3469,F
"Sra. Isabel Oliveira",0,1476,3471,F
"Fernanda Rezende",0,1475,3473,F
"Evelyn da Cunha",0,1475,3474,F
"Alana Jesus",0,1475,3472,F
"Maria Cecília da Conceição",0,1474,3475,F
"Srta. Luana Cardoso",0,1473,3476,F
"Sophia Moura",0,1472,3477,F
"Gabrielly Cardoso",0,1471,3479,F
"Laura Rezende",0,1471,3478,F
"Camila Pires",0,1470,3480,F
"Maitê Moreira",0,1469,3484,F
"Lavínia Cardoso",0,1469,3483,F
"Ana Vitória Santos",0,1469,3482,F
"Julia Carvalho",0,1469,3481,F
"Clara Almeida",0,1467,3487,F
"Srta. Maria da Cunha",0,1467,3485,F
"Bruna Cavalcanti",0,1467,3486,F
"Sra. Maitê Martins",0,1466,3488,F
"Dra. Maria Peixoto",0,1465,3489,F
"Isadora Alves",0,1464,3492,F
"Ana Clara Moraes",0,1464,3490,F
"Srta. Maria Clara Teixeira",0,1464,3491,F
"Júlia Silveira",0,1463,3493,F
"Dra. Ana Vitória Teixeira",0,1462,3494,F
"Stephany Lima",0,1461,3496,F
"Srta. Ana Clara Cavalcanti",0,1461,3495,F
"Larissa Almeida",0,1460,3497,F
"Yasmin Rodrigues",0,1459,3498,F
"Brenda Santos",0,1459,3499,F
"Alícia Lopes",0,1458,3500,F
"Sarah Rocha",0,1457,3501,F
"Maria Julia Ferreira",0,1456,3502,F
"Agatha Lima",0,1456,3503,F
"Lívia Lima",0,1455,3506,F
"Ana Sophia Monteiro",0,1455,3507,F
"Sra. Esther Ramos",0,1455,3504,F
"Ana Azevedo",0,1455,3505,F
"Dra. Julia Teixeira",0,1454,3508,F
"Sofia Barros",0,1454,3509,F
"Eloah da Cunha",0,1453,3510,F
"Alícia Viana",0,1453,3511,F
"Natália Mendes",0,1451,3512,F
"Alana Caldeira",0,1451,3513,F
"Ana Laura Souza",0,1450,3515,F
"Luna Souza",0,1450,3517,F
"Milena Nogueira",0,1450,3516,F
"Luna Lima",0,1450,3514,F
"Pietra da Cunha",0,1449,3520,F
"Manuela Cunha",0,1449,3519,F
"Sra. Camila Silva",0,1449,3518,F
"Srta. Sofia Cardoso",0,1448,3522,F
"Stephany da Conceição",0,1448,3521,F
"Ana Júlia Barros",0,1447,3523,F
"Srta. Rafaela Farias",0,1447,3524,F
"Mariane Sales",0,1446,3525,F
"Luiza Pinto",0,1446,3528,F
"Mariana Sales",0,1446,3527,F
"Sra. Manuela Rocha",0,1446,3526,F
"Julia Cunha",0,1445,3532,F
"Natália Rodrigues",0,1445,3531,F
"Dra. Ana Clara Gomes",0,1445,3530,F
"Emanuelly Correia",0,1445,3529,F
"Dra. Luana Melo",0,1444,3533,F
"Gabriela das Neves",0,1444,3534,F
"Ana Lívia Aragão",0,1443,3535,F
"Mariana Vieira",0,1443,3537,F
"Sabrina Nogueira",0,1443,3538,F
"Mariane Carvalho",0,1443,3536,F
"Ana Júlia da Mata",0,1442,3539,F
"Maysa Duarte",0,1439,3541,F
"Maria Alice Jesus",0,1439,3540,F
"Stella Nascimento",0,1438,3544,F
"Maria Cecília Silveira",0,1438,3542,F
"Maria Vitória Porto",0,1438,3543,F
"Sra. Evelyn Lopes",0,1437,3545,F
"Lorena Fernandes",0,1436,3546,F
"Sra. Melissa Peixoto",0,1434,3547,F
"Dra. Isabelly da Rosa",0,1433,3548,F
"Camila Viana",0,1433,3549,F
"Dra. Nicole Carvalho",0,1433,3551,F
"Sofia Oliveira",0,1433,3550,F
"Lívia Fernandes",0,1433,3552,F
"Maria Luiza Monteiro",0,1432,3553,F
"Maria Alice Campos",0,1430,3554,F
"Sra. Pietra Moura",0,1430,3555,F
"Maria Luiza Barros",0,1429,3556,F
"Elisa Teixeira",0,1428,3557,F
"Isabella Barros",0,1428,3559,F
"Isabella Rodrigues",0,1428,3558,F
"Bianca Nogueira",0,1427,3560,F
"Catarina da Paz",0,1426,3561,F
"Laura Mendes",0,1425,3563,F
"Elisa Dias",0,1425,3562,F
"Sra. Valentina Ferreira",0,1423,3564,F
"Maria Cecília Cardoso",0,1423,3565,F
"Ana Clara Costela",0,1421,3566,F
"Nina da Mota",0,1421,3567,F
"Luiza Silva",0,1421,3569,F
"Catarina Ramos",0,1421,3568,F
"Pietra Caldeira",0,1420,3570,F
"Laura Almeida",0,1420,3571,F
"Luana Castro",0,1418,3572,F
"Larissa Pinto",0,1417,3573,F
"Maria Sophia Novaes",0,1417,3574,F
"Maria Fernanda Peixoto",0,1416,3576,F
"Letícia da Conceição",0,1416,3577,F
"Olivia Jesus",0,1416,3578,F
"Srta. Giovanna Nogueira",0,1416,3575,F
"Sophia Fogaça",0,1414,3580,F
"Gabrielly Silva",0,1414,3579,F
"Ana Clara da Conceição",0,1413,3584,F
"Ana Luiza Duarte",0,1413,3583,F
"Maria Luiza Dias",0,1413,3581,F
"Giovanna Ferreira",0,1413,3582,F
"Mirella Aragão",0,1412,3585,F
"Maria Eduarda Peixoto",0,1412,3586,F
"Emanuella Sales",0,1411,3587,F
"Amanda Souza",0,1410,3589,F
"Beatriz Rezende",0,1410,3588,F
"Nina Lima",0,1409,3591,F
"Sra. Caroline Silva",0,1409,3592,F
"Nina Pereira",0,1409,3590,F
"Ana Lívia Barros",0,1408,3593,F
"Sra. Ana Julia Mendes",0,1407,3594,F
"Ana Julia Correia",0,1404,3595,F
"Dra. Mariana Alves",0,1401,3597,F
"Mariana Pereira",0,1401,3599,F
"Nina Farias",0,1401,3596,F
"Srta. Isabella Freitas",0,1401,3598,F
"Valentina Cunha",0,1400,3600,F
"Srta. Emanuelly Freitas",0,1400,3601,F
"Olivia Nascimento",0,1399,3603,F
"Maria Sophia Gonçalves",0,1399,3602,F
"Luiza Pires",0,1398,3607,F
"Sra. Sofia da Luz",0,1398,3606,F
"Raquel Melo",0,1398,3605,F
"Sra. Emilly Teixeira",0,1398,3604,F
"Maysa da Mota",0,1397,3608,F
"Eloah da Luz",0,1397,3609,F
"Beatriz Caldeira",0,1396,3611,F
"Caroline Souza",0,1396,3610,F
"Nina Dias",0,1395,3614,F
"Giovanna Pires",0,1395,3612,F
"Dra. Luna Gonçalves",0,1395,3613,F
"Emilly da Costa",0,1394,3615,F
"Catarina Gonçalves",0,1393,3616,F
"Esther Rocha",0,1393,3617,F
"Ana Cardoso",0,1391,3618,F
"Larissa Ribeiro",0,1391,3619,F
"Marcela Melo",0,1390,3621,F
"Maria Silva",0,1390,3620,F
"Maria Rezende",0,1389,3622,F
"Sra. Sophia das Neves",0,1388,3624,F
"Maria Alice Melo",0,1388,3623,F
"Ana Laura Cunha",0,1387,3625,F
"Clara Aragão",0,1387,3626,F
"Sra. Helena Souza",0,1387,3627,F
"Olivia Fernandes",0,1385,3628,F
"Isabelly Moraes",0,1385,3632,F
"Mirella Lima",0,1385,3631,F
"Bárbara Carvalho",0,1385,3630,F
"Evelyn da Conceição",0,1385,3629,F
"Maria Eduarda Melo",0,1384,3634,F
"Caroline Barbosa",0,1384,3633,F
"Camila da Rocha",0,1381,3635,F
"Ana Julia Farias",0,1381,3637,F
"Clara Moura",0,1381,3636,F
"Raquel Cardoso",0,1381,3638,F
"Maria Cecília Teixeira",0,1380,3639,F
"Helena Barbosa",0,1380,3641,F
"Giovanna Dias",0,1380,3640,F
"Dra. Evelyn Moraes",0,1378,3642,F
"Dra. Ana Carolina Alves",0,1378,3644,F
"Vitória Moreira",0,1378,3643,F
"Emanuelly Araújo",0,1377,3645,F
"Sra. Alexia Vieira",0,1376,3647,F
"Mirella Cardoso",0,1376,3646,F
"Rebeca Viana",0,1375,3651,F
"Gabriela Correia",0,1375,3649,F
"Clarice Azevedo",0,1375,3648,F
"Dra. Clara Nogueira",0,1375,3650,F
"Maitê Lima",0,1374,3652,F
"Lara Rocha",0,1373,3653,F
"Carolina Freitas",0,1373,3655,F
"Laís Gomes",0,1373,3654,F
